"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8464996Z,1,2019-04-25T15:34:19.1600000Z,"WeatherStation","27D68608","1853A9E25D5FEBE3",25.5,975.447021484375,41.400001525878906,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:49:16.6862806Z,1,2019-04-25T20:49:16.5990000Z,"WeatherStation","27D68608","F10D9C71F1BB5344",27.399999618530273,972.969482421875,38.799999237060547,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:34:24.4060000Z,"WeatherStation","27D68608","3F2E02BE52BB5A31",25.5,975.4765625,41.299999237060547,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:49:47.0453857Z,1,2019-04-25T20:49:46.9470000Z,"WeatherStation","27D68608","D589A2430F9064A3",27.299999237060547,972.957763671875,38.700000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:34:29.7480000Z,"WeatherStation","27D68608","1853A9E25D5FEBE3",25.5,975.478271484375,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:50:17.4072669Z,1,2019-04-25T20:50:17.2880000Z,"WeatherStation","27D68608","B64051D3DA0BC229",27.200000762939453,972.921630859375,38.799999237060547,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:34:35.1390000Z,"WeatherStation","27D68608","1853A9E25D5FEBE3",25.5,975.4560546875,41.299999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:50:47.7637241Z,1,2019-04-25T20:50:47.6440000Z,"WeatherStation","27D68608","339F06C2E9CD7DF5",27.299999237060547,973.002685546875,38.900001525878906,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:34:40.4540000Z,"WeatherStation","27D68608","1853A9E25D5FEBE3",25.5,975.448974609375,41.5,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:51:18.1368380Z,1,2019-04-25T20:51:17.9780000Z,"WeatherStation","27D68608","D589A2430F9064A3",27.299999237060547,972.975830078125,38.799999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:34:45.7780000Z,"WeatherStation","27D68608","AA66AA02874BC899",25.399999618530273,975.45703125,41.299999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:51:48.4129430Z,1,2019-04-25T20:51:48.3320000Z,"WeatherStation","27D68608","D589A2430F9064A3",27.299999237060547,972.943603515625,38.900001525878906,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:34:51.1010000Z,"WeatherStation","27D68608","3F2E02BE52BB5A31",25.5,975.476318359375,41.200000762939453,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:52:18.7830402Z,1,2019-04-25T20:52:18.6850000Z,"WeatherStation","27D68608","B64051D3DA0BC229",27.200000762939453,972.9716796875,38.900001525878906,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:34:56.4550000Z,"WeatherStation","27D68608","EF4E6C0935BE3915",25.600000381469727,975.475341796875,41.299999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:52:49.1451528Z,1,2019-04-25T20:52:49.0420000Z,"WeatherStation","27D68608","339F06C2E9CD7DF5",27.299999237060547,972.985595703125,38.900001525878906,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:35:01.7950000Z,"WeatherStation","27D68608","EF4E6C0935BE3915",25.600000381469727,975.492919921875,41.599998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:53:19.4211852Z,1,2019-04-25T20:53:19.3760000Z,"WeatherStation","27D68608","D589A2430F9064A3",27.299999237060547,972.958251953125,38.900001525878906,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:35:07.1290000Z,"WeatherStation","27D68608","3836C1DC435503BD",25.600000381469727,975.48583984375,41.200000762939453,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:53:49.8032442Z,1,2019-04-25T20:53:49.7330000Z,"WeatherStation","27D68608","B64051D3DA0BC229",27.200000762939453,972.955078125,38.900001525878906,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:35:12.4740000Z,"WeatherStation","27D68608","EF4E6C0935BE3915",25.600000381469727,975.450927734375,41.299999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:54:20.1792968Z,1,2019-04-25T20:54:20.0660000Z,"WeatherStation","27D68608","56E9770A216DD5E1",27.100000381469727,972.98291015625,38.799999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:35:17.8280000Z,"WeatherStation","27D68608","EF4E6C0935BE3915",25.600000381469727,975.478759765625,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:54:50.5353768Z,1,2019-04-25T20:54:50.4210000Z,"WeatherStation","27D68608","241C1644002AA766",27.200000762939453,972.9736328125,38.900001525878906,5.1999998092651367,299,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:35:23.0600000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.511962890625,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:55:20.7854431Z,1,2019-04-25T20:55:20.7600000Z,"WeatherStation","27D68608","E150F9BEF62A0207",27.200000762939453,973.004150390625,39,5.1999998092651367,298,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:35:28.4010000Z,"WeatherStation","27D68608","3836C1DC435503BD",25.600000381469727,975.517333984375,41.099998474121094,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:55:51.1565330Z,1,2019-04-25T20:55:51.1110000Z,"WeatherStation","27D68608","E150F9BEF62A0207",27.200000762939453,972.9951171875,39.099998474121094,5.1999998092651367,298,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:35:33.7450000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.42822265625,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8474996Z,1,2019-04-25T15:35:39.0860000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.4619140625,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:35:44.4310000Z,"WeatherStation","27D68608","06748912DC8EA41D",25.700000762939453,975.51220703125,41.200000762939453,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:35:49.6680000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.463134765625,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:35:55.0250000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.451416015625,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8484959Z,1,2019-04-25T15:36:00.3550000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.51171875,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
